eval_id,sample_id,model_name,condition,severity,exact_match,token_f1,semantic_similarity,llm_judge_correct,abstained,hallucinated,prediction,gold_answer
eval_Qwen_Qwen2.5-7B-Instruct_001014,seed_000019__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.9375,0.9406392694063926,True,False,False,University of Uppsala and the Nobel Institute for Physics (later renamed the Manne Siegbahn Institute of Physics) in Stockholm.,University of Uppsala and the Nobel Institute for Physics (later renamed the Manne Siegbahn Institute of Physics)
eval_Qwen_Qwen2.5-7B-Instruct_001015,seed_000019__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,University of Uppsala and Nobel Institute for Physics (later renamed the Manne Siegbahn Institute of Physics),University of Uppsala and the Nobel Institute for Physics (later renamed the Manne Siegbahn Institute of Physics)
eval_Qwen_Qwen2.5-7B-Instruct_001016,seed_000019__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.9090909090909091,0.911504424778761,True,False,False,"University of Uppsala and the Nobel Institute for Physics (later renamed the Manne Siegbahn Institute of Physics) in Stockholm, Sweden.",University of Uppsala and the Nobel Institute for Physics (later renamed the Manne Siegbahn Institute of Physics)
eval_Qwen_Qwen2.5-7B-Instruct_001017,seed_000020__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Charles Lyell,Charles Lyell
eval_Qwen_Qwen2.5-7B-Instruct_001018,seed_000020__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Charles Lyell,Charles Lyell
eval_Qwen_Qwen2.5-7B-Instruct_001019,seed_000020__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Charles Lyell,Charles Lyell
eval_Qwen_Qwen2.5-7B-Instruct_001020,seed_000021__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,President Grover Cleveland,President Grover Cleveland
eval_Qwen_Qwen2.5-7B-Instruct_001021,seed_000021__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,President Grover Cleveland.,President Grover Cleveland
eval_Qwen_Qwen2.5-7B-Instruct_001022,seed_000021__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.8,0.7619047619047619,True,False,False,Grover Cleveland,President Grover Cleveland
eval_Qwen_Qwen2.5-7B-Instruct_001023,seed_000022__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Canada,Canada
eval_Qwen_Qwen2.5-7B-Instruct_001024,seed_000022__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Canada,Canada
eval_Qwen_Qwen2.5-7B-Instruct_001025,seed_000022__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Canada,Canada
eval_Qwen_Qwen2.5-7B-Instruct_001026,seed_000023__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Sunda Kelapa,Sunda Kelapa
eval_Qwen_Qwen2.5-7B-Instruct_001027,seed_000023__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Sunda Kelapa,Sunda Kelapa
eval_Qwen_Qwen2.5-7B-Instruct_001028,seed_000023__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Sunda Kelapa,Sunda Kelapa
eval_Qwen_Qwen2.5-7B-Instruct_001029,seed_000024__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.888888888888889,0.8717948717948718,False,False,False,1535 Laws in Wales Act,Laws in Wales Act
eval_Qwen_Qwen2.5-7B-Instruct_001030,seed_000024__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,0.0,0.888888888888889,0.8717948717948718,False,False,False,1535 Laws in Wales Act,Laws in Wales Act
eval_Qwen_Qwen2.5-7B-Instruct_001031,seed_000024__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.5333333333333333,0.40476190476190477,False,False,False,The 1535 Laws in Wales Act established the historic counties in English law.,Laws in Wales Act
eval_Qwen_Qwen2.5-7B-Instruct_001032,seed_000025__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Abuja,Abuja
eval_Qwen_Qwen2.5-7B-Instruct_001033,seed_000025__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Abuja,Abuja
eval_Qwen_Qwen2.5-7B-Instruct_001034,seed_000025__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Abuja,Abuja
eval_Qwen_Qwen2.5-7B-Instruct_001035,seed_000026__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,11th century,11th century
eval_Qwen_Qwen2.5-7B-Instruct_001036,seed_000026__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,11th century,11th century
eval_Qwen_Qwen2.5-7B-Instruct_001037,seed_000026__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.8,0.8888888888888888,True,False,False,By the 11th century.,11th century
eval_Qwen_Qwen2.5-7B-Instruct_001038,seed_000027__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Ofu,Ofu
eval_Qwen_Qwen2.5-7B-Instruct_001039,seed_000027__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Ofu,Ofu
eval_Qwen_Qwen2.5-7B-Instruct_001040,seed_000027__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Ofu,Ofu
eval_Qwen_Qwen2.5-7B-Instruct_001041,seed_000028__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,1999,1999
eval_Qwen_Qwen2.5-7B-Instruct_001042,seed_000028__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,1999,1999
eval_Qwen_Qwen2.5-7B-Instruct_001043,seed_000028__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,1999,1999
eval_Qwen_Qwen2.5-7B-Instruct_001044,seed_000029__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Aachen,Aachen
eval_Qwen_Qwen2.5-7B-Instruct_001045,seed_000029__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Aachen,Aachen
eval_Qwen_Qwen2.5-7B-Instruct_001046,seed_000029__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Aachen,Aachen
eval_Qwen_Qwen2.5-7B-Instruct_001047,seed_000030__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,"May 11, 1910","May 11, 1910"
eval_Qwen_Qwen2.5-7B-Instruct_001048,seed_000030__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,"May 11, 1910","May 11, 1910"
eval_Qwen_Qwen2.5-7B-Instruct_001049,seed_000030__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,"May 11, 1910","May 11, 1910"
eval_Qwen_Qwen2.5-7B-Instruct_001050,seed_000031__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,2009,2009
eval_Qwen_Qwen2.5-7B-Instruct_001051,seed_000031__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,2009,2009
eval_Qwen_Qwen2.5-7B-Instruct_001052,seed_000031__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,2009,2009
eval_Qwen_Qwen2.5-7B-Instruct_001053,seed_000032__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.8571428571428571,0.9259259259259259,True,False,False,Federal Capital Territory (FCT),Federal Capital Territory
eval_Qwen_Qwen2.5-7B-Instruct_001054,seed_000032__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,0.0,0.0,0.27906976744186046,False,False,True,FCT around Karachi,Federal Capital Territory
eval_Qwen_Qwen2.5-7B-Instruct_001055,seed_000032__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.8571428571428571,0.9259259259259259,True,False,False,Federal Capital Territory (FCT),Federal Capital Territory
eval_Qwen_Qwen2.5-7B-Instruct_001056,seed_000033__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.4,0.38095238095238093,False,False,False,"8,000 out of 18,000","8,000"
eval_Qwen_Qwen2.5-7B-Instruct_001057,seed_000033__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,0.0,0.2857142857142857,0.21621621621621623,False,False,False,"8,000 out of 18,000 total officials.","8,000"
eval_Qwen_Qwen2.5-7B-Instruct_001058,seed_000033__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,"8,000","8,000"
eval_Qwen_Qwen2.5-7B-Instruct_001059,seed_000034__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Jackson Lake,Jackson Lake
eval_Qwen_Qwen2.5-7B-Instruct_001060,seed_000034__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Jackson Lake,Jackson Lake
eval_Qwen_Qwen2.5-7B-Instruct_001061,seed_000034__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Jackson Lake,Jackson Lake
eval_Qwen_Qwen2.5-7B-Instruct_001062,seed_000035__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Mauna Loa,Mauna Loa
eval_Qwen_Qwen2.5-7B-Instruct_001063,seed_000035__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,0.0,0.0,0.0,,True,False,,Mauna Loa
eval_Qwen_Qwen2.5-7B-Instruct_001064,seed_000035__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Mauna Loa,Mauna Loa
eval_Qwen_Qwen2.5-7B-Instruct_001065,seed_000036__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,36%,36%
eval_Qwen_Qwen2.5-7B-Instruct_001066,seed_000036__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,36%,36%
eval_Qwen_Qwen2.5-7B-Instruct_001067,seed_000036__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.0,0.0,,True,False,,36%
eval_Qwen_Qwen2.5-7B-Instruct_001068,seed_000037__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,1960,1960
eval_Qwen_Qwen2.5-7B-Instruct_001069,seed_000037__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,1960,1960
eval_Qwen_Qwen2.5-7B-Instruct_001070,seed_000037__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,1960,1960
eval_Qwen_Qwen2.5-7B-Instruct_001071,seed_000038__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.6666666666666666,0.75,True,False,False,itinerant court,itinerant
eval_Qwen_Qwen2.5-7B-Instruct_001072,seed_000038__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,0.0,0.6666666666666666,0.75,True,False,False,itinerant court,itinerant
eval_Qwen_Qwen2.5-7B-Instruct_001073,seed_000038__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.6666666666666666,0.75,True,False,False,itinerant court,itinerant
eval_Qwen_Qwen2.5-7B-Instruct_001074,seed_000039__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,1956,1956
eval_Qwen_Qwen2.5-7B-Instruct_001075,seed_000039__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,1956,1956
eval_Qwen_Qwen2.5-7B-Instruct_001076,seed_000039__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,1956,1956
eval_Qwen_Qwen2.5-7B-Instruct_001077,seed_000040__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,1958,1958
eval_Qwen_Qwen2.5-7B-Instruct_001078,seed_000040__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,1958,1958
eval_Qwen_Qwen2.5-7B-Instruct_001079,seed_000040__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,1958,1958
eval_Qwen_Qwen2.5-7B-Instruct_001080,seed_000041__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.0,0.0,,True,False,,Barnes and Lewis
eval_Qwen_Qwen2.5-7B-Instruct_001081,seed_000041__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Barnes and Lewis,Barnes and Lewis
eval_Qwen_Qwen2.5-7B-Instruct_001082,seed_000041__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.0,0.0,,True,False,,Barnes and Lewis
eval_Qwen_Qwen2.5-7B-Instruct_001083,seed_000042__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.7692307692307693,0.8235294117647058,True,False,False,"O'Neill Collegiate and Vocational Institute in Oshawa, Ontario.",O'Neill Collegiate and Vocational Institute
eval_Qwen_Qwen2.5-7B-Instruct_001084,seed_000042__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,O'Neill Collegiate and Vocational Institute,O'Neill Collegiate and Vocational Institute
eval_Qwen_Qwen2.5-7B-Instruct_001085,seed_000042__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.7692307692307693,0.8235294117647058,True,False,False,"O'Neill Collegiate and Vocational Institute in Oshawa, Ontario",O'Neill Collegiate and Vocational Institute
eval_Qwen_Qwen2.5-7B-Instruct_001086,seed_000043__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.0,0.0,,True,False,,Interpreted software
eval_Qwen_Qwen2.5-7B-Instruct_001087,seed_000043__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Interpreted software,Interpreted software
eval_Qwen_Qwen2.5-7B-Instruct_001088,seed_000043__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Interpreted software,Interpreted software
eval_Qwen_Qwen2.5-7B-Instruct_001089,seed_000044__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,YAML,YAML
eval_Qwen_Qwen2.5-7B-Instruct_001090,seed_000044__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,0.0,0.0689655172413793,0.043010752688172046,False,False,False,"Linked Data Modeling Language, or LinkML, is a data modeling framework based on YAML that aims to ""bring semantic web standards to the masses, simplifying the production of FAIR, ontology-ready data.""",YAML
eval_Qwen_Qwen2.5-7B-Instruct_001091,seed_000044__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.14285714285714288,0.09523809523809523,False,False,False,"Linked Data Modeling Language, or LinkML, is a data modeling framework based on YAML.",YAML
eval_Qwen_Qwen2.5-7B-Instruct_001092,seed_000045__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,"May 18, 1932","May 18, 1932"
eval_Qwen_Qwen2.5-7B-Instruct_001093,seed_000045__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,"May 18, 1932","May 18, 1932"
eval_Qwen_Qwen2.5-7B-Instruct_001094,seed_000045__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,"May 18, 1932","May 18, 1932"
eval_Qwen_Qwen2.5-7B-Instruct_001095,seed_000046__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.7692307692307693,0.8333333333333334,True,False,False,Laboratori Nazionali del Gran Sasso (LNGS) in Italy,Laboratori Nazionali del Gran Sasso
eval_Qwen_Qwen2.5-7B-Instruct_001096,seed_000046__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,0.0,0.5555555555555556,0.603448275862069,True,False,False,The LEGEND experiment is located at the Laboratori Nazionali del Gran Sasso (LNGS) in Italy.,Laboratori Nazionali del Gran Sasso
eval_Qwen_Qwen2.5-7B-Instruct_001097,seed_000046__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.7692307692307693,0.8333333333333334,True,False,False,Laboratori Nazionali del Gran Sasso (LNGS) in Italy.,Laboratori Nazionali del Gran Sasso
eval_Qwen_Qwen2.5-7B-Instruct_001098,seed_000047__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Computational politics,Computational politics
eval_Qwen_Qwen2.5-7B-Instruct_001099,seed_000047__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Computational politics,Computational politics
eval_Qwen_Qwen2.5-7B-Instruct_001100,seed_000047__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Computational politics,Computational politics
eval_Qwen_Qwen2.5-7B-Instruct_001101,seed_000048__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,1905,1905
eval_Qwen_Qwen2.5-7B-Instruct_001102,seed_000048__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,1905,1905
eval_Qwen_Qwen2.5-7B-Instruct_001103,seed_000048__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.0,0.0,,True,False,,1905
eval_Qwen_Qwen2.5-7B-Instruct_001104,seed_000049__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,1987,1987
eval_Qwen_Qwen2.5-7B-Instruct_001105,seed_000049__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,1987,1987
eval_Qwen_Qwen2.5-7B-Instruct_001106,seed_000049__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,1987,1987
eval_Qwen_Qwen2.5-7B-Instruct_001107,seed_000050__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.0,0.0,,True,False,,Prefetching
eval_Qwen_Qwen2.5-7B-Instruct_001108,seed_000050__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Prefetching,Prefetching
eval_Qwen_Qwen2.5-7B-Instruct_001109,seed_000050__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Prefetching,Prefetching
eval_Qwen_Qwen2.5-7B-Instruct_001110,seed_000051__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.888888888888889,0.9142857142857143,False,False,False,Support and maintenance software,Amiga support and maintenance software
eval_Qwen_Qwen2.5-7B-Instruct_001111,seed_000051__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Amiga support and maintenance software,Amiga support and maintenance software
eval_Qwen_Qwen2.5-7B-Instruct_001112,seed_000051__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Amiga support and maintenance software,Amiga support and maintenance software
eval_Qwen_Qwen2.5-7B-Instruct_001113,seed_000052__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,AmigaOS,AmigaOS
eval_Qwen_Qwen2.5-7B-Instruct_001114,seed_000052__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,AmigaOS,AmigaOS
eval_Qwen_Qwen2.5-7B-Instruct_001115,seed_000052__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,AmigaOS,AmigaOS
eval_Qwen_Qwen2.5-7B-Instruct_001116,seed_000053__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Application software,Application software
eval_Qwen_Qwen2.5-7B-Instruct_001117,seed_000053__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Application software,Application software
eval_Qwen_Qwen2.5-7B-Instruct_001118,seed_000053__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Application software,Application software
eval_Qwen_Qwen2.5-7B-Instruct_001119,seed_000054__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.8,0.7692307692307693,True,False,False,Since the late 1990s,late 1990s
eval_Qwen_Qwen2.5-7B-Instruct_001120,seed_000054__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,0.0,0.2666666666666667,0.19607843137254902,False,False,False,The practice has widely expanded since the late 1990s with the popularization of open-source software (OSS).,late 1990s
eval_Qwen_Qwen2.5-7B-Instruct_001121,seed_000054__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.2857142857142857,0.19801980198019803,True,False,False,The practice of developing software using different components widely expanded since the late 1990s.,late 1990s
eval_Qwen_Qwen2.5-7B-Instruct_001122,seed_000055__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Software compatibility,software compatibility
eval_Qwen_Qwen2.5-7B-Instruct_001123,seed_000055__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Software compatibility,software compatibility
eval_Qwen_Qwen2.5-7B-Instruct_001124,seed_000055__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.0,0.0,,True,False,,software compatibility
eval_Qwen_Qwen2.5-7B-Instruct_001125,seed_000056__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,special relativity,special relativity
eval_Qwen_Qwen2.5-7B-Instruct_001126,seed_000056__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,special relativity,special relativity
eval_Qwen_Qwen2.5-7B-Instruct_001127,seed_000056__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,special relativity,special relativity
eval_Qwen_Qwen2.5-7B-Instruct_001128,seed_000057__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,0.0,0.0,0.0,,True,False,,Warren Mall
eval_Qwen_Qwen2.5-7B-Instruct_001129,seed_000057__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,0.0,0.8,0.88,True,False,False,on Warren Mall,Warren Mall
eval_Qwen_Qwen2.5-7B-Instruct_001130,seed_000057__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.0,0.0,,True,False,,Warren Mall
eval_Qwen_Qwen2.5-7B-Instruct_001131,seed_000058__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,(1 – (down time/ total time))*100%,(1 – (down time/ total time))*100%
eval_Qwen_Qwen2.5-7B-Instruct_001132,seed_000058__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,(1 – (down time/ total time))*100%,(1 – (down time/ total time))*100%
eval_Qwen_Qwen2.5-7B-Instruct_001133,seed_000058__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,(1 – (down time/ total time))*100%,(1 – (down time/ total time))*100%
eval_Qwen_Qwen2.5-7B-Instruct_001134,seed_000059__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,"2005 International Conference on Collaborative Computing: Networking, Applications and Worksharing","2005 International Conference on Collaborative Computing: Networking, Applications and Worksharing"
eval_Qwen_Qwen2.5-7B-Instruct_001135,seed_000059__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,0.0,0.0,0.0,,True,False,,"2005 International Conference on Collaborative Computing: Networking, Applications and Worksharing"
eval_Qwen_Qwen2.5-7B-Instruct_001136,seed_000059__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,0.0,0.0,0.0,,True,False,,"2005 International Conference on Collaborative Computing: Networking, Applications and Worksharing"
eval_Qwen_Qwen2.5-7B-Instruct_001137,seed_000060__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,Australia,Australia
eval_Qwen_Qwen2.5-7B-Instruct_001138,seed_000060__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,Australia,Australia
eval_Qwen_Qwen2.5-7B-Instruct_001139,seed_000060__evidence_position__high,Qwen/Qwen2.5-7B-Instruct,evidence_position,high,1.0,1.0,1.0,True,False,False,Australia,Australia
eval_Qwen_Qwen2.5-7B-Instruct_001140,seed_000061__evidence_position__low,Qwen/Qwen2.5-7B-Instruct,evidence_position,low,1.0,1.0,1.0,True,False,False,10 June 1935,10 June 1935
eval_Qwen_Qwen2.5-7B-Instruct_001141,seed_000061__evidence_position__medium,Qwen/Qwen2.5-7B-Instruct,evidence_position,medium,1.0,1.0,1.0,True,False,False,10 June 1935,10 June 1935
